"PIT" "visit" "species" "group" "season" "visit.duration"
"10690" "0110178FE6" 3 "MARTI" "winter_2554" "winter" 3.23333333333333
"10691" "0110178FE6" 6 "MARTI" "winter_1682" "winter" 4.26666666666667
"10692" "0110178FE6" 1 "MARTI" "winter_1312" "winter" 0.05
"10693" "0110178FE6" 3 "MARTI" "winter_1347" "winter" 3.18333333333333
"10694" "0110178FE6" 2 "MARTI" "winter_2568" "winter" 2.7
"10695" "0110178FE6" 1 "MARTI" "winter_1346" "winter" 0.05
"10696" "0110178FE6" 4 "MARTI" "winter_887" "winter" 1.45
"10697" "0110178FE6" 3 "MARTI" "winter_1570" "winter" 0.4
"10698" "0110178FE6" 2 "MARTI" "winter_1820" "winter" 0.733333333333333
"10699" "0110178FE6" 1 "MARTI" "winter_2647" "winter" 2.63333333333333
"10700" "0110178FE6" 1 "MARTI" "winter_2125" "winter" 1.73333333333333
"10701" "0110178FE6" 4 "MARTI" "winter_641" "winter" 1.7
"10702" "0110178FE6" 2 "MARTI" "winter_2121" "winter" 7.33333333333333
"10703" "0110178FE6" 1 "MARTI" "winter_2100" "winter" 2.86666666666667
"10704" "0110178FE6" 2 "MARTI" "winter_2088" "winter" 0.933333333333333
"10705" "0110178FE6" 2 "MARTI" "winter_1716" "winter" 0.216666666666667
"10706" "0110178FE6" 1 "MARTI" "winter_2829" "winter" 1.43333333333333
"10707" "0110178FE6" 2 "MARTI" "winter_1286" "winter" 4.38333333333333
"10708" "0110178FE6" 1 "MARTI" "winter_679" "winter" 0.0166666666666667
"10709" "0110178FE6" 1 "MARTI" "winter_1717" "winter" 0.0333333333333333
"10710" "0110178FE6" 1 "MARTI" "winter_2788" "winter" 0.4
"10711" "0110178FE6" 1 "MARTI" "winter_1326" "winter" 0.0166666666666667
"10712" "0110178FE6" 1 "MARTI" "winter_1819" "winter" 0.216666666666667
"10713" "0110178FE6" 2 "MARTI" "winter_1345" "winter" 1.7
"10714" "0110178FE6" 2 "MARTI" "winter_2561" "winter" 1.41666666666667
"10715" "0110178FE6" 3 "MARTI" "winter_686" "winter" 4.36666666666667
"10716" "0110178FE6" 4 "MARTI" "winter_2105" "winter" 3.21666666666667
"10717" "0110178FE6" 1 "MARTI" "winter_2560" "winter" 5.95
"10718" "0110178FE6" 2 "MARTI" "winter_1580" "winter" 4.21666666666667
"10719" "0110178FE6" 1 "MARTI" "winter_2498" "winter" 2.45
"10720" "0110178FE6" 3 "MARTI" "winter_2540" "winter" 2.3
"10721" "0110178FE6" 1 "MARTI" "winter_2800" "winter" 0.0666666666666667
"10722" "0110178FE6" 1 "MARTI" "winter_1629" "winter" 2.8
"10723" "0110178FE6" 1 "MARTI" "winter_1829" "winter" 0.1
"10724" "0110178FE6" 1 "MARTI" "winter_2490" "winter" 2.56666666666667
"10725" "0110178FE6" 1 "MARTI" "winter_2605" "winter" 1.9
"10726" "0110178FE6" 1 "MARTI" "winter_2654" "winter" 0.0666666666666667
"10727" "0110178FE6" 2 "MARTI" "winter_1807" "winter" 2.51666666666667
"10728" "0110178FE6" 2 "MARTI" "winter_1327" "winter" 1.81666666666667
"10729" "0110178FE6" 1 "MARTI" "winter_2551" "winter" 2.6
"10730" "0110178FE6" 1 "MARTI" "winter_1544" "winter" 0.916666666666667
"10731" "0110178FE6" 1 "MARTI" "winter_2545" "winter" 0.216666666666667
"10732" "0110178FE6" 2 "MARTI" "winter_2798" "winter" 1.7
"10733" "0110178FE6" 3 "MARTI" "winter_1338" "winter" 4.06666666666667
"10734" "0110178FE6" 4 "MARTI" "winter_2646" "winter" 2.13333333333333
"10735" "0110178FE6" 1 "MARTI" "winter_1827" "winter" 1.43333333333333
"10736" "0110178FE6" 4 "MARTI" "winter_1720" "winter" 4.83333333333333
"10737" "0110178FE6" 1 "MARTI" "winter_2616" "winter" 5.2
"10738" "0110178FE6" 1 "MARTI" "winter_1329" "winter" 2.28333333333333
"10739" "0110178FE6" 1 "MARTI" "winter_1335" "winter" 0.283333333333333
"10740" "0110178FE6" 1 "MARTI" "winter_2600" "winter" 0.95
"10741" "0110178FE6" 1 "MARTI" "winter_2576" "winter" 0.85
"10742" "0110178FE6" 1 "MARTI" "winter_2571" "winter" 1.85
"10743" "0110178FE6" 1 "MARTI" "winter_1684" "winter" 6.68333333333333
"10744" "0110178FE6" 1 "MARTI" "winter_2090" "winter" 3.55
"10745" "0110178FE6" 1 "MARTI" "winter_2820" "winter" 0.95
"10746" "0110178FE6" 1 "MARTI" "winter_2569" "winter" 2.96666666666667
"10747" "0110178FE6" 1 "MARTI" "winter_1314" "winter" 2.6
"10748" "0110178FE6" 4 "MARTI" "winter_2517" "winter" 3.06666666666667
"10749" "0110178FE6" 1 "MARTI" "winter_2594" "winter" 1.83333333333333
"10750" "0110178FE6" 3 "MARTI" "winter_703" "winter" 14.0833333333333
"10751" "0110178FE6" 2 "MARTI" "winter_1294" "winter" 4.2
"10752" "0110178FE6" 1 "MARTI" "winter_2511" "winter" 2.76666666666667
"10753" "0110178FE6" 2 "MARTI" "winter_1269" "winter" 2.06666666666667
"10754" "0110178FE6" 2 "MARTI" "winter_2552" "winter" 4.06666666666667
"10755" "0110178FE6" 1 "MARTI" "winter_1321" "winter" 4.38333333333333
"10756" "0110178FE6" 1 "MARTI" "winter_2583" "winter" 3.63333333333333
"10757" "0110178FE6" 1 "MARTI" "winter_2519" "winter" 0.666666666666667
"10758" "0110178FE6" 1 "MARTI" "winter_1828" "winter" 2.15
"10759" "0110178FE6" 2 "MARTI" "winter_1640" "winter" 3.31666666666667
"10760" "0110178FE6" 3 "MARTI" "winter_2120" "winter" 2.68333333333333
"10761" "0110178FE6" 3 "MARTI" "winter_2621" "winter" 4.93333333333333
"10762" "0110178FE6" 1 "MARTI" "winter_2826" "winter" 2.66666666666667
"10763" "0110178FE6" 3 "MARTI" "winter_902" "winter" 0.75
"10764" "0110178FE6" 1 "MARTI" "winter_2627" "winter" 5.18333333333333
"10765" "0110178FE6" 1 "MARTI" "winter_645" "winter" 0.0833333333333333
"10766" "0110178FE6" 1 "MARTI" "winter_1337" "winter" 2.23333333333333
"10767" "0110178FE6" 2 "MARTI" "winter_1541" "winter" 2.3
"10768" "0110178FE6" 4 "MARTI" "winter_1690" "winter" 2.53333333333333
"10769" "0110178FE6" 2 "MARTI" "winter_1608" "winter" 2.35
"10770" "0110178FE6" 1 "MARTI" "winter_1567" "winter" 0.133333333333333
"10771" "0110178FE6" 1 "MARTI" "winter_2124" "winter" 0.1
"10772" "0110178FE6" 2 "MARTI" "winter_2504" "winter" 5.01666666666667
"10773" "0110178FE6" 1 "MARTI" "winter_689" "winter" 3.11666666666667
"10774" "0110178FE6" 1 "MARTI" "winter_1307" "winter" 2.93333333333333
"10775" "0110178FE6" 5 "MARTI" "winter_1336" "winter" 4.16666666666667
"10776" "0110178FE6" 1 "MARTI" "winter_2485" "winter" 1.4
"10777" "0110178FE6" 1 "MARTI" "winter_2113" "winter" 2.8
"10778" "0110178FE6" 1 "MARTI" "winter_2096" "winter" 0.833333333333333
"10779" "0110178FE6" 7 "MARTI" "winter_1674" "winter" 5.7
"10780" "0110178FE6" 2 "MARTI" "winter_2103" "winter" 2.45
"10781" "0110178FE6" 2 "MARTI" "winter_2812" "winter" 1.55
"10782" "0110178FE6" 1 "MARTI" "winter_2620" "winter" 0.75
"10783" "0110178FE6" 8 "MARTI" "winter_1263" "winter" 13.0333333333333
"10784" "0110178FE6" 1 "MARTI" "winter_631" "winter" 0.15
"10785" "0110178FE6" 1 "MARTI" "winter_1811" "winter" 0.383333333333333
"10786" "0110178FE6" 4 "MARTI" "winter_2622" "winter" 5.26666666666667
"10787" "0110178FE6" 2 "MARTI" "winter_2518" "winter" 3.51666666666667
"10788" "0110178FE6" 3 "MARTI" "winter_1302" "winter" 1.06666666666667
"10789" "0110178FE6" 1 "MARTI" "winter_2562" "winter" 0.133333333333333
"10790" "0110178FE6" 1 "MARTI" "winter_1619" "winter" 1.33333333333333
"10791" "0110178FE6" 1 "MARTI" "winter_903" "winter" 1.38333333333333
"10792" "0110178FE6" 1 "MARTI" "winter_1291" "winter" 0.733333333333333
"10793" "0110178FE6" 1 "MARTI" "winter_1319" "winter" 1.76666666666667
"10794" "0110178FE6" 1 "MARTI" "winter_2502" "winter" 2.46666666666667
"10795" "0110178FE6" 1 "MARTI" "winter_1599" "winter" 2.9
"10796" "0110178FE6" 1 "MARTI" "winter_1818" "winter" 1.78333333333333
"10797" "0110178FE6" 3 "MARTI" "winter_1332" "winter" 3.48333333333333
"10798" "0110178FE6" 1 "MARTI" "winter_2609" "winter" 2.88333333333333
"10799" "0110178FE6" 3 "MARTI" "winter_1681" "winter" 4.48333333333333
"10800" "0110178FE6" 2 "MARTI" "winter_2533" "winter" 2.76666666666667
"10801" "0110178FE6" 9 "MARTI" "winter_1719" "winter" 5
"10802" "0110178FE6" 2 "MARTI" "winter_1685" "winter" 6.4
"10803" "0110178FE6" 1 "MARTI" "winter_2841" "winter" 2.41666666666667
"10804" "0110178FE6" 2 "MARTI" "winter_628" "winter" 2.56666666666667
"10805" "0110178FE6" 1 "MARTI" "winter_2515" "winter" 4.48333333333333
"10806" "0110178FE6" 1 "MARTI" "winter_1591" "winter" 4.25
"10807" "0110178FE6" 5 "MARTI" "winter_1262" "winter" 3.4
"10808" "0110178FE6" 3 "MARTI" "winter_2119" "winter" 5.4
"10809" "0110178FE6" 1 "MARTI" "winter_2650" "winter" 0.0166666666666667
"10810" "0110178FE6" 1 "MARTI" "winter_1311" "winter" 1.53333333333333
"10811" "0110178FE6" 1 "MARTI" "winter_1585" "winter" 0.0833333333333333
"10812" "0110178FE6" 2 "MARTI" "winter_1816" "winter" 1.4
"10813" "0110178FE6" 4 "MARTI" "winter_1714" "winter" 3.16666666666667
"10814" "0110178FE6" 2 "MARTI" "winter_2501" "winter" 5.13333333333333
"10815" "0110178FE6" 2 "MARTI" "winter_2099" "winter" 2.06666666666667
"10816" "0110178FE6" 1 "MARTI" "winter_2649" "winter" 0.366666666666667
"10817" "0110178FE6" 1 "MARTI" "winter_2529" "winter" 0.0166666666666667
"10818" "0110178FE6" 1 "MARTI" "winter_2505" "winter" 1.5
"10819" "0110178FE6" 3 "MARTI" "winter_2104" "winter" 5.51666666666667
"10820" "0110178FE6" 3 "MARTI" "winter_1638" "winter" 7.61666666666667
"10821" "0110178FE6" 1 "MARTI" "winter_1633" "winter" 2.9
"10822" "0110178FE6" 1 "MARTI" "winter_2599" "winter" 7.65
"10823" "0110178FE6" 1 "MARTI" "winter_2112" "winter" 2.38333333333333
"10824" "0110178FE6" 1 "MARTI" "winter_2618" "winter" 1.86666666666667
"10825" "0110178FE6" 1 "MARTI" "winter_1611" "winter" 3.81666666666667
"10826" "0110178FE6" 1 "MARTI" "winter_2528" "winter" 0.25
"10827" "0110178FE6" 1 "MARTI" "winter_2631" "winter" 3.83333333333333
"10828" "0110178FE6" 2 "MARTI" "winter_2608" "winter" 4.28333333333333
"10829" "0110178FE6" 1 "MARTI" "winter_1280" "winter" 1.38333333333333
"10830" "0110178FE6" 4 "MARTI" "winter_2091" "winter" 4.4
"10831" "0110178FE6" 1 "MARTI" "winter_2832" "winter" 1.96666666666667
"10832" "0110178FE6" 1 "MARTI" "winter_2128" "winter" 1.21666666666667
"10833" "0110178FE6" 2 "MARTI" "winter_1266" "winter" 4.86666666666667
"10834" "0110178FE6" 2 "MARTI" "winter_1340" "winter" 2.98333333333333
"10835" "0110178FE6" 1 "MARTI" "winter_2784" "winter" 1.43333333333333
"10836" "0110178FE6" 4 "MARTI" "winter_2635" "winter" 2.3
"10837" "0110178FE6" 2 "MARTI" "winter_2538" "winter" 2.98333333333333
"10838" "0110178FE6" 1 "MARTI" "winter_2656" "winter" 0.466666666666667
"10839" "0110178FE6" 5 "MARTI" "winter_2610" "winter" 4.06666666666667
"10840" "0110178FE6" 1 "MARTI" "winter_2604" "winter" 1.41666666666667
"10841" "0110178FE6" 1 "MARTI" "winter_2645" "winter" 0.116666666666667
"10842" "0110178FE6" 5 "MARTI" "winter_1622" "winter" 3.93333333333333
"10843" "0110178FE6" 1 "MARTI" "winter_682" "winter" 5.48333333333333
"10844" "0110178FE6" 1 "MARTI" "winter_2521" "winter" 0.15
"10845" "0110178FE6" 3 "MARTI" "winter_638" "winter" 1.15
"10846" "0110178FE6" 1 "MARTI" "winter_2795" "winter" 1.96666666666667
"10847" "0110178FE6" 2 "MARTI" "winter_1343" "winter" 3.15
"10848" "0110178FE6" 1 "MARTI" "winter_2579" "winter" 0.05
"10849" "0110178FE6" 1 "MARTI" "winter_694" "winter" 2.65
"10850" "0110178FE6" 2 "MARTI" "winter_259" "winter" 7.61666666666667
"10851" "0110178FE6" 1 "MARTI" "winter_2779" "winter" 1.53333333333333
"10852" "0110178FE6" 2 "MARTI" "winter_2118" "winter" 7.41666666666667
"10853" "0110178FE6" 1 "MARTI" "winter_2840" "winter" 1.96666666666667
"10854" "0110178FE6" 1 "MARTI" "winter_2509" "winter" 4.6
"10855" "0110178FE6" 1 "MARTI" "winter_1268" "winter" 0.0666666666666667
"10856" "0110178FE6" 1 "MARTI" "winter_1723" "winter" 3.46666666666667
"10857" "0110178FE6" 1 "MARTI" "winter_2479" "winter" 1.2
"10858" "0110178FE6" 2 "MARTI" "winter_2481" "winter" 3.01666666666667
"10859" "0110178FE6" 1 "MARTI" "winter_2587" "winter" 2.36666666666667
"10860" "0110178FE6" 7 "MARTI" "winter_1686" "winter" 7.05
"10861" "0110178FE6" 1 "MARTI" "winter_2492" "winter" 8.2
"10862" "0110178FE6" 2 "MARTI" "winter_2126" "winter" 1.25
"10863" "0110178FE6" 16 "MARTI" "winter_2114" "winter" 23.1
"10864" "0110178FE6" 2 "MARTI" "winter_1722" "winter" 0.55
"10865" "0110178FE6" 1 "MARTI" "winter_2101" "winter" 1.46666666666667
"10866" "0110178FE6" 4 "MARTI" "winter_1842" "winter" 1.6
"10867" "0110178FE6" 1 "MARTI" "winter_1299" "winter" 4.75
"10868" "0110178FE6" 2 "MARTI" "winter_1672" "winter" 2.38333333333333
"10869" "0110178FE6" 1 "MARTI" "winter_1604" "winter" 0.566666666666667
"10870" "0110178FE6" 5 "MARTI" "winter_2578" "winter" 8.46666666666667
"10871" "0110178FE6" 3 "MARTI" "winter_1582" "winter" 5.6
"10872" "0110178FE6" 1 "MARTI" "winter_2803" "winter" 1.98333333333333
"10873" "0110178FE6" 5 "MARTI" "winter_2483" "winter" 6.03333333333333
"10874" "0110178FE6" 1 "MARTI" "winter_1817" "winter" 1.4
"10875" "0110178FE6" 4 "MARTI" "winter_2123" "winter" 2.36666666666667
"10876" "0110178FE6" 2 "MARTI" "winter_2815" "winter" 2.38333333333333
"10877" "0110178FE6" 2 "MARTI" "winter_2512" "winter" 3.75
"10878" "0110178FE6" 4 "MARTI" "winter_2129" "winter" 4.8
"10879" "0110178FE6" 4 "MARTI" "winter_2641" "winter" 4.4
"10880" "0110178FE6" 1 "MARTI" "winter_1556" "winter" 5.01666666666667
"10881" "0110178FE6" 2 "MARTI" "winter_2619" "winter" 7.28333333333333
"10882" "0110178FE6" 1 "MARTI" "winter_1560" "winter" 2.51666666666667
"10883" "0110178FE6" 3 "MARTI" "winter_1589" "winter" 3.26666666666667
"10884" "0110178FE6" 1 "MARTI" "winter_2539" "winter" 0.0166666666666667
"10885" "0110178FE6" 1 "MARTI" "winter_2597" "winter" 4.01666666666667
"10886" "0110178FE6" 2 "MARTI" "winter_2532" "winter" 4.18333333333333
"10887" "0110178FE6" 1 "MARTI" "winter_1322" "winter" 0.2
"10888" "0110178FE6" 1 "MARTI" "winter_2107" "winter" 0.0666666666666667
"10889" "0110178FE6" 2 "MARTI" "winter_2595" "winter" 2.76666666666667
"10890" "0110178FE6" 1 "MARTI" "winter_2613" "winter" 3.61666666666667
"10891" "0110178FE6" 2 "MARTI" "winter_1289" "winter" 3.3
"10892" "0110178FE6" 1 "MARTI" "winter_1572" "winter" 5.5
"10893" "0110178FE6" 1 "MARTI" "winter_2115" "winter" 0.35
"10894" "0110178FE6" 2 "MARTI" "winter_1825" "winter" 1.98333333333333
"10895" "0110178FE6" 1 "MARTI" "winter_2549" "winter" 0.0166666666666667
"10896" "0110178FE6" 1 "MARTI" "winter_1835" "winter" 2.61666666666667
"10897" "0110178FE6" 1 "MARTI" "winter_2542" "winter" 8.31666666666667
"10898" "0110178FE6" 1 "MARTI" "winter_2630" "winter" 0.816666666666667
"10899" "0110178FE6" 2 "MARTI" "winter_1578" "winter" 3.08333333333333
"10900" "0110178FE6" 1 "MARTI" "winter_656" "winter" 0.0833333333333333
"10901" "0110178FE6" 2 "MARTI" "winter_2111" "winter" 4.08333333333333
"10902" "0110178FE6" 1 "MARTI" "winter_1689" "winter" 2.85
"10903" "0110178FE6" 1 "MARTI" "winter_2638" "winter" 0.533333333333333
"10904" "0110178FE6" 2 "MARTI" "winter_2603" "winter" 4.56666666666667
"10905" "0110178FE6" 6 "MARTI" "winter_1631" "winter" 3.88333333333333
"10906" "0110178FE6" 1 "MARTI" "winter_1310" "winter" 4.88333333333333
"10907" "0110178FE6" 3 "MARTI" "winter_1264" "winter" 3.21666666666667
"10908" "0110178FE6" 7 "MARTI" "winter_2109" "winter" 3.96666666666667
"10909" "0110178FE6" 1 "MARTI" "winter_2804" "winter" 1.98333333333333
"10910" "0110178FE6" 1 "MARTI" "winter_2602" "winter" 2.03333333333333
"10911" "0110178FE6" 1 "MARTI" "winter_2524" "winter" 1.5
"10912" "0110178FE6" 2 "MARTI" "winter_647" "winter" 4.66666666666667
"10913" "0110178FE6" 2 "MARTI" "winter_1826" "winter" 1.21666666666667
"10914" "0110178FE6" 3 "MARTI" "winter_894" "winter" 1.81666666666667
"10915" "0110178FE6" 1 "MARTI" "winter_1636" "winter" 0.516666666666667
"10916" "0110178FE6" 1 "MARTI" "winter_2777" "winter" 0.966666666666667
"10917" "0110178FE6" 4 "MARTI" "winter_2117" "winter" 6.41666666666667
"10918" "0110178FE6" 2 "MARTI" "winter_2607" "winter" 5.43333333333333
"10919" "0110178FE6" 1 "MARTI" "winter_2557" "winter" 0.433333333333333
"10920" "0110178FE6" 2 "MARTI" "winter_1334" "winter" 3.46666666666667
"10921" "0110178FE6" 1 "MARTI" "winter_2797" "winter" 1.88333333333333
"10922" "0110178FE6" 1 "MARTI" "winter_1838" "winter" 2.76666666666667
"10923" "0110178FE6" 3 "MARTI" "winter_2780" "winter" 1.98333333333333
"10924" "0110178FE6" 2 "MARTI" "winter_901" "winter" 0.483333333333333
"10925" "0110178FE6" 1 "MARTI" "winter_651" "winter" 3.55
"10926" "0110178FE6" 1 "MARTI" "winter_1837" "winter" 0.333333333333333
"10927" "0110178FE6" 1 "MARTI" "winter_2566" "winter" 0.05
"10928" "0110178FE6" 2 "MARTI" "winter_1810" "winter" 1.63333333333333
"10929" "0110178FE6" 5 "MARTI" "winter_1700" "winter" 4.16666666666667
"10930" "0110178FE6" 2 "MARTI" "winter_2573" "winter" 1.58333333333333
"10931" "0110178FE6" 3 "MARTI" "winter_2544" "winter" 3.76666666666667
"10932" "0110178FE6" 1 "MARTI" "winter_2564" "winter" 0.7
"10933" "0110178FE6" 1 "MARTI" "winter_2494" "winter" 0.15
"10934" "0110178FE6" 1 "MARTI" "winter_2831" "winter" 0.316666666666667
"10935" "0110178FE6" 1 "MARTI" "winter_2629" "winter" 2.11666666666667
"10936" "0110178FE6" 1 "MARTI" "winter_2548" "winter" 5.03333333333333
"10937" "0110178FE6" 1 "MARTI" "winter_2565" "winter" 0.0166666666666667
"10938" "0110178FE6" 3 "MARTI" "winter_2108" "winter" 4.6
"10939" "0110178FE6" 1 "MARTI" "winter_888" "winter" 1.53333333333333
"10940" "0110178FE6" 1 "MARTI" "winter_1815" "winter" 1.76666666666667
"10941" "0110178FE6" 1 "MARTI" "winter_891" "winter" 0.833333333333333
"10942" "0110178FE6" 1 "MARTI" "winter_2487" "winter" 4.18333333333333
"10943" "0110178FE6" 2 "MARTI" "winter_1710" "winter" 3.36666666666667
"10944" "0110178FE6" 1 "MARTI" "winter_2556" "winter" 2.21666666666667
"10945" "0110178FE6" 2 "MARTI" "winter_1328" "winter" 1.4
"10946" "0110178FE6" 2 "MARTI" "winter_1551" "winter" 2.28333333333333
"10947" "0110178FE6" 4 "MARTI" "winter_2092" "winter" 3.01666666666667
"10948" "0110178FE6" 4 "MARTI" "winter_1581" "winter" 4.43333333333333
"10949" "0110178FE6" 2 "MARTI" "winter_2612" "winter" 1.28333333333333
"10950" "0110178FE6" 3 "MARTI" "winter_1679" "winter" 1.06666666666667
"10951" "0110178FE6" 2 "MARTI" "winter_2503" "winter" 1.7
"10952" "0110178FE6" 1 "MARTI" "winter_2643" "winter" 0.133333333333333
"10953" "0110178FE6" 1 "MARTI" "winter_2110" "winter" 2.13333333333333
"10954" "0110178FE6" 1 "MARTI" "winter_2642" "winter" 0.0333333333333333
"10955" "0110178FE6" 3 "MARTI" "winter_2808" "winter" 2.35
"10956" "0110178FE6" 2 "MARTI" "winter_1824" "winter" 1.66666666666667
"10957" "0110178FE6" 1 "MARTI" "winter_283" "winter" 2.81666666666667
"10958" "011017901F" 1 "GRETI" "winter_1332" "winter" 3.48333333333333
"10959" "011017901F" 2 "GRETI" "winter_1191" "winter" 11.3333333333333
"10960" "011017901F" 2 "GRETI" "winter_1329" "winter" 2.28333333333333
"10961" "01101790BD" 1 "BLUTI" "winter_1995" "winter" 0.75
"10962" "01101790BD" 1 "BLUTI" "winter_1003" "winter" 4.68333333333333
"10963" "01101790BD" 1 "BLUTI" "winter_2338" "winter" 0.983333333333333
"10964" "01101790BD" 1 "BLUTI" "winter_2378" "winter" 2.75
"10965" "01101790BD" 1 "BLUTI" "winter_2042" "winter" 2.75
"10966" "01101790BD" 1 "BLUTI" "winter_1923" "winter" 3.58333333333333
"10967" "01101790BD" 1 "BLUTI" "winter_1950" "winter" 5.65
"10968" "01101790BD" 1 "BLUTI" "winter_2263" "winter" 4.95
"10969" "01101790BD" 1 "BLUTI" "winter_988" "winter" 3.76666666666667
"10970" "01101790BD" 1 "BLUTI" "winter_126" "winter" 1.41666666666667
"10971" "01101790BD" 1 "BLUTI" "winter_91" "winter" 2.73333333333333
"10972" "01101790BD" 1 "BLUTI" "winter_2324" "winter" 0.933333333333333
"10973" "01101790BD" 1 "BLUTI" "winter_2217" "winter" 2.86666666666667
"10974" "01101790BD" 1 "BLUTI" "winter_2021" "winter" 4.33333333333333
"10975" "01101790BD" 1 "BLUTI" "winter_2458" "winter" 4.86666666666667
"10976" "01101790BD" 1 "BLUTI" "winter_2030" "winter" 2.21666666666667
"10977" "01101790BD" 1 "BLUTI" "winter_2265" "winter" 0.933333333333333
"10978" "01101790BD" 1 "BLUTI" "winter_1775" "winter" 1.75
"10979" "01101790BD" 1 "BLUTI" "winter_1762" "winter" 2.51666666666667
"10980" "01101790BD" 1 "BLUTI" "winter_2033" "winter" 5.26666666666667
"10981" "01101790BD" 1 "BLUTI" "winter_2074" "winter" 0.566666666666667
"10982" "01101790BD" 1 "BLUTI" "winter_1917" "winter" 13.1833333333333
"10983" "01101790BD" 1 "BLUTI" "winter_2201" "winter" 1.91666666666667
"10984" "01101790BD" 1 "BLUTI" "winter_2435" "winter" 0.983333333333333
"10985" "01101790BD" 1 "BLUTI" "winter_1047" "winter" 2.08333333333333
"10986" "01101790BD" 1 "BLUTI" "winter_989" "winter" 3.55
"10987" "01101790BD" 1 "BLUTI" "winter_2235" "winter" 2.05
"10988" "01101790BD" 1 "BLUTI" "winter_1935" "winter" 0.883333333333333
"10989" "01101790BD" 1 "BLUTI" "winter_1956" "winter" 1.61666666666667
"10990" "01101790BD" 1 "BLUTI" "winter_2314" "winter" 2.78333333333333
"10991" "01101790BD" 1 "BLUTI" "winter_2299" "winter" 0.516666666666667
"10992" "01101790BD" 1 "BLUTI" "winter_453" "winter" 5.45
"10993" "01101790BD" 1 "BLUTI" "winter_2306" "winter" 0.9
"10994" "01101790BD" 1 "BLUTI" "winter_492" "winter" 2.96666666666667
"10995" "01101790BD" 2 "BLUTI" "winter_2456" "winter" 2.7
"10996" "01101790BD" 1 "BLUTI" "winter_1476" "winter" 3.63333333333333
"10997" "01101790BD" 2 "BLUTI" "winter_2356" "winter" 0.9
"10998" "01101790BD" 1 "BLUTI" "winter_2006" "winter" 1.81666666666667
"10999" "01101790BD" 2 "BLUTI" "winter_2262" "winter" 1.98333333333333
"11000" "01101790BD" 1 "BLUTI" "winter_1394" "winter" 1.2
"11001" "01101790BD" 1 "BLUTI" "winter_2371" "winter" 0.583333333333333
"11002" "01101790BD" 1 "BLUTI" "winter_1953" "winter" 0.9
"11003" "01101790BD" 4 "BLUTI" "winter_854" "winter" 2.05
"11004" "01101790BD" 1 "BLUTI" "winter_1006" "winter" 3.93333333333333
"11005" "01101790BD" 1 "BLUTI" "winter_1537" "winter" 2.98333333333333
"11006" "01101790BD" 1 "BLUTI" "winter_2044" "winter" 3.68333333333333
"11007" "01101790BD" 1 "BLUTI" "winter_2453" "winter" 4.3
"11008" "01101790BD" 2 "BLUTI" "winter_1013" "winter" 1.41666666666667
"11009" "01101790BD" 1 "BLUTI" "winter_1989" "winter" 3.2
"11010" "01101790BD" 1 "BLUTI" "winter_2477" "winter" 0.916666666666667
"11011" "01101790BD" 1 "BLUTI" "winter_2017" "winter" 2.58333333333333
"11012" "01101790BD" 1 "BLUTI" "winter_1965" "winter" 1.2
"11013" "01101790BD" 1 "BLUTI" "winter_2315" "winter" 1.06666666666667
"11014" "01101790BD" 1 "BLUTI" "winter_476" "winter" 0.5
"11015" "01101790BD" 1 "BLUTI" "winter_393" "winter" 4.93333333333333
"11016" "01101790BD" 1 "BLUTI" "winter_2310" "winter" 5.98333333333333
"11017" "01101790BD" 1 "BLUTI" "winter_1500" "winter" 4.6
"11018" "01101790BD" 1 "BLUTI" "winter_1135" "winter" 2.5
"11019" "01101790BD" 1 "BLUTI" "winter_392" "winter" 2.36666666666667
"11020" "01101790BD" 1 "BLUTI" "winter_1997" "winter" 2.28333333333333
"11021" "01101790BD" 1 "BLUTI" "winter_1908" "winter" 1.31666666666667
"11022" "01101790BD" 1 "BLUTI" "winter_2475" "winter" 4.56666666666667
"11023" "01101790BD" 1 "BLUTI" "winter_810" "winter" 2.98333333333333
"11024" "01101790BD" 2 "BLUTI" "winter_1801" "winter" 2.45
"11025" "01101790BD" 2 "BLUTI" "winter_1474" "winter" 1.01666666666667
"11026" "01101790BD" 2 "BLUTI" "winter_2429" "winter" 4.81666666666667
"11027" "01101790BD" 1 "BLUTI" "winter_1520" "winter" 2.55
"11028" "01101790BD" 1 "BLUTI" "winter_2448" "winter" 1.61666666666667
"11029" "01101790BD" 1 "BLUTI" "winter_2036" "winter" 2.7
"11030" "01101790BD" 1 "BLUTI" "winter_1457" "winter" 1.56666666666667
"11031" "01101790BD" 1 "BLUTI" "winter_2060" "winter" 4.81666666666667
"11032" "01101790BD" 1 "BLUTI" "winter_2311" "winter" 16.9833333333333
"11033" "01101790BD" 1 "BLUTI" "winter_493" "winter" 6.03333333333333
"11034" "01101790BD" 1 "BLUTI" "winter_2309" "winter" 0.283333333333333
"11035" "01101790BD" 1 "BLUTI" "winter_1021" "winter" 3.18333333333333
"11036" "01101790BD" 1 "BLUTI" "winter_2359" "winter" 0.983333333333333
"11037" "01101790BD" 1 "BLUTI" "winter_2348" "winter" 0.983333333333333
"11038" "01101790BD" 1 "BLUTI" "winter_2076" "winter" 0.666666666666667
"11039" "01101790BD" 1 "BLUTI" "winter_2450" "winter" 0.25
"11040" "01101790C4" 1 "MARTI" "winter_1571" "winter" 1.33333333333333
"11041" "01101790C4" 1 "MARTI" "winter_1828" "winter" 2.15
